customer_id,customer_name,customer_type,industry_code,credit_limit,payment_terms,customer_since,status,billing_address,shipping_address,contact_email,contact_phone,account_manager,created_at,updated_at,_loaded_at
825,Obrien-Salazar,Individual,MFG,148979.4348859124,COD,2024-07-21,ACTIVE,"65 Donald Heights
Lake Rebeccamouth, NSW, 2619","64/5 Paul River
East Katherine, QLD, 2950",collinsmatthew@example.com,0480 724 207,Jessica Knox MD,2023-04-20 17:16:34.490168,2024-12-14 06:12:26.143635,2025-09-19 21:25:38.490250
826,Howard Ltd,Individual,RETAIL,43816.63812904439,Prepaid,2023-05-31,ACTIVE,"8/905 Joan Gardens
West Christopher, NSW, 2542","449 Weaver Terrace
Anthonyberg, NSW, 8489",znichols@example.net,(03).0877.2269,Geoffrey Ward,2023-09-24 19:35:38.586524,2025-04-09 14:29:45.739742,2025-09-20 18:34:07.775468
827,"Harrison, Banks and White",SME,MFG,135810.30535976336,COD,2023-02-13,ACTIVE,"14 Karen Driveway
Heatherfurt, QLD, 6142","Level 9 97 Michael Path
North Keith, SA, 2932",christopher38@example.net,+61-8-7349-5860,Douglas Mosley,2024-04-19 17:34:59.588160,2024-12-10 02:22:13.778902,2025-09-20 17:00:33.113621
828,Lee Inc,SME,RETAIL,127042.11961493935,Net 15,2024-02-21,ACTIVE,"Suite 012 0 Shannon Beach
North Christine, SA, 2936","639/90 Li Green
New Kevinport, VIC, 2977",jason22@example.com,5008.5854,Robert Graham,2025-08-05 01:48:10.420811,2024-11-20 21:16:50.307596,2025-09-19 21:53:41.662079
829,Clements-Walker,SME,TECH,343057.0698986404,Net 15,2025-08-16,ACTIVE,"948/827 Sheila Roadway
South Ebonymouth, TAS, 7164","52 Taylor Quadrangle
Evansmouth, ACT, 9930",margaretbullock@example.net,0414.651.679,Angela Jones,2023-04-24 21:26:45.530859,2025-02-01 07:30:53.970823,2025-09-19 20:18:38.496737
830,Jones Group,Enterprise,MFG,118426.5758431393,Net 30,2023-04-30,ACTIVE,"32 Anita Arcade
East Jameshaven, TAS, 2623","784 Charles Roadside
South Kimberlyfort, TAS, 2783",jacksonkristina@example.org,02-2719-5261,Jim Stewart,2024-07-27 06:03:48.234568,2025-02-10 10:35:47.897577,2025-09-20 17:23:00.498077
831,Delacruz-Clay,SME,MFG,380652.36826088326,COD,2024-03-09,ACTIVE,"82/428 Villa Amble
West Nicole, SA, 2992","7/715 Houston Crest
Darrellmouth, ACT, 2678",joseph88@example.org,+61286709683,Savannah Noble,2025-08-23 02:09:21.233982,2025-07-05 19:09:34.573544,2025-09-20 07:07:29.837833
832,"Moss, James and Edwards",Individual,AUTO,360634.19174573955,COD,2025-01-17,ACTIVE,"Flat 32 253 Moore Reach
Alexanderton, WA, 2916","Flat 24 22 Theresa Parkway
North Sean, NSW, 7753",amejia@example.net,+61301648547,Daniel Davis,2024-07-22 09:06:37.870269,2025-01-06 20:39:35.212774,2025-09-20 15:51:56.950948
833,"Herrera, Davidson and Padilla",Enterprise,RETAIL,60135.9196330299,Net 30,2024-12-11,ACTIVE,"Suite 939 7 Erickson Pathway
Brettside, WA, 2920","0 Young Esplanade
Hurleyborough, QLD, 2972",ekelly@example.com,3325.8196,Marissa Davis,2024-02-08 03:44:18.444266,2024-12-02 06:22:48.309715,2025-09-19 20:31:26.876849
834,Wilcox-Williams,Individual,TECH,372749.6515193942,Prepaid,2023-01-17,ACTIVE,"752 Cameron Boulevard
South Marissaton, TAS, 2309","5 Tammy Part
Michaelside, NT, 0232",larry95@example.net,07.8130.0436,Jason Holmes,2022-10-31 03:42:55.103262,2025-04-29 12:03:58.980293,2025-09-20 15:52:50.475561
835,Terrell-Williams,Enterprise,MFG,86014.71188595695,Prepaid,2024-04-10,ACTIVE,"72 Hill Mount
Keithland, VIC, 4939","108/5 Allison Chase
Howardville, WA, 9342",angelagarcia@example.com,07 6915 3930,Paula Lester,2024-05-07 02:47:08.909367,2025-06-07 18:14:58.082072,2025-09-20 01:48:42.782175
836,Lee Group,SME,HEALTH,276536.06628568046,Net 30,2025-01-05,ACTIVE,"39/5 Jeffrey Stairs
West Laurahaven, QLD, 2983","Level 3 955 Lisa Dell
New Anne, WA, 2597",kathrynmartin@example.net,(02).8762.4046,Ashley Wood,2023-08-22 10:34:09.178773,2025-02-21 04:36:32.159768,2025-09-20 12:40:34.699672
837,Murray-Henderson,Individual,TECH,169704.98608569306,Prepaid,2023-08-19,ACTIVE,"80/04 Debra Entrance
Rebeccamouth, QLD, 2489","09 Jacob Court
Kimberlyton, ACT, 0817",matthew34@example.com,+61 2 0106 1958,Timothy Williams,2024-01-10 09:23:39.178508,2025-03-23 13:18:45.386737,2025-09-20 16:55:08.940490
838,"Mckee, Ford and Lucas",Individual,AUTO,393269.19887609704,Net 30,2022-11-18,ACTIVE,"169 Emily Spur
Lake John, WA, 2250","33 Kelly End
St. Kathyburgh, SA, 2778",brandi11@example.com,6189.3298,Edward Landry,2023-11-07 02:41:51.336863,2025-05-08 01:42:09.340755,2025-09-20 10:12:15.229908
839,Osborne Ltd,SME,RETAIL,199269.3269558021,Prepaid,2024-03-21,ACTIVE,"75 Jennifer Ride
Ashleyshire, VIC, 2665","12 Renee Cross
Tylerside, VIC, 7102",acostajoseph@example.com,+61-7-3661-4501,Brooke Perkins,2024-08-05 06:42:36.995362,2024-11-06 10:22:28.555965,2025-09-20 05:01:15.246276
840,Hayes-White,SME,F&B,375599.60840714525,Prepaid,2023-11-24,ACTIVE,"62/380 Barr Interchange
New Andreastad, SA, 2642","8 Thomas Crest
Kellystad, NT, 2176",grantdustin@example.org,0418-785-037,Sean Weber,2024-09-30 18:26:51.781998,2024-12-18 15:38:38.046196,2025-09-19 19:37:29.092811
841,Khan Inc,Individual,AUTO,200925.14112142337,Net 15,2024-11-09,ACTIVE,"133/0 Salazar Highway
Colechester, QLD, 2961","Suite 831 977 Rodriguez Loop
Melissaton, NSW, 4005",erika94@example.com,(03)-6125-1426,Brian Short,2023-11-29 11:05:11.682836,2024-10-25 10:09:32.814070,2025-09-20 15:53:51.056432
842,"Hogan, Higgins and Martinez",SME,AUTO,6913.811373262594,Net 30,2024-10-17,ACTIVE,"6 Parker Circlet
Port Jerome, TAS, 7050","Apt. 277 01 Jeffrey Line
Lake Megan, TAS, 2400",qmccormick@example.com,89124152,Audrey Watson,2023-08-25 13:46:15.165769,2025-06-27 12:22:38.644622,2025-09-20 02:54:05.056812
843,Miller-Zimmerman,Individual,HEALTH,219922.37776201774,Net 15,2024-01-25,ACTIVE,"37 Donald Firetrail
Port Michelle, WA, 3703","68 Ruiz Gates
St. Victoria, QLD, 9471",alicia69@example.net,2193.3873,Anthony Guerra,2023-07-15 04:52:58.581367,2025-03-12 09:48:37.072377,2025-09-20 13:10:30.993311
844,"Herring, Gray and James",Individual,TECH,159742.97369674937,Net 15,2025-08-23,ACTIVE,"8 Donald Bypass
Brownhaven, QLD, 2964","Flat 63 212 Amanda Dale
Leefort, NT, 2951",kevin51@example.net,0603 2897,Brooke Arias,2025-04-13 18:21:21.665351,2025-08-20 18:02:58.604187,2025-09-20 12:40:47.536350
845,"Savage, Huffman and Martin",Enterprise,F&B,330958.64672972966,COD,2025-06-15,ACTIVE,"Suite 112 59 Sanchez Port
East Christopher, QLD, 2691","8 Julie Dip
North Ericberg, QLD, 2610",gregory57@example.org,+61 457 377 564,Crystal Arnold,2025-02-07 17:55:56.070637,2025-06-04 15:43:44.768423,2025-09-20 11:57:35.338825
846,Barnes LLC,Enterprise,AUTO,10762.179675393552,Prepaid,2025-01-09,ACTIVE,"Suite 306 5 Nunez Arcade
South Lisaside, NSW, 3036","74 Erica Crescent
West Mark, VIC, 2954",scottnicolas@example.org,+61-410-894-520,Jennifer Howard,2024-01-16 08:53:36.615226,2025-07-05 20:34:56.733135,2025-09-20 17:46:27.244767
847,Sims-Wilson,Enterprise,MFG,287180.57801986684,Net 15,2025-08-08,ACTIVE,"Flat 00 182 Jones Fairway
East Sethberg, SA, 2601","Unit 16 1 Wood Roadside
South Paulbury, TAS, 2922",mbrown@example.net,+61359403764,Kara Wilson,2024-08-15 12:01:31.450964,2025-04-30 03:23:52.866413,2025-09-20 03:09:15.654039
848,"Cannon, Smith and Jimenez",Enterprise,MFG,181827.6129282266,Net 30,2023-04-30,ACTIVE,"3/149 Atkins Alleyway
West Sydney, SA, 2664","Suite 466 62 Robert Tollway
Pricefort, SA, 2619",nelsonrebecca@example.org,0441.330.984,Troy Olson,2023-09-27 05:57:16.428942,2025-01-28 16:17:06.967074,2025-09-20 12:10:51.997077
849,"Andrade, Young and Chapman",Enterprise,RETAIL,40485.79225478827,Prepaid,2025-02-20,ACTIVE,"Unit 34 21 Robert Break
North Kellyfurt, ACT, 2304","522/20 Harper Motorway
Taraberg, TAS, 2929",spowell@example.net,(07).2255.4942,Cheryl Jones,2024-12-01 13:09:48.842759,2025-01-17 09:22:22.466712,2025-09-19 22:02:54.458322
850,Burke Inc,Enterprise,AUTO,319607.0052713642,Prepaid,2023-12-13,ACTIVE,"355 Choi Parkway
Deanfort, NT, 2623","43 Miller Square
Williamsborough, SA, 3973",xwilson@example.org,07-1413-6325,Jason Edwards,2023-07-20 00:49:44.197751,2025-03-03 01:27:55.502450,2025-09-20 15:52:09.836379
851,"Fuller, Wilkins and Clark",Individual,RETAIL,393092.87475816684,Prepaid,2024-05-11,ACTIVE,"2/1 Gray Wynd
St. Jennifermouth, WA, 2607","01 James Heights
Lake Jacob, NSW, 2554",jessicabell@example.com,(08).1333.3056,William Davila,2024-03-23 06:44:52.396912,2025-01-12 20:05:41.295851,2025-09-20 18:39:16.287928
852,Johnson-Nash,Enterprise,MFG,86081.44385583774,Net 15,2022-11-19,ACTIVE,"Flat 38 71 Kristine Rosebowl
South Christinaburgh, ACT, 2887","Apt. 150 4 Mary Path
Port Marytown, QLD, 2958",jodi25@example.net,31113723,Mary May,2023-05-28 06:14:53.172923,2025-07-05 17:34:44.499877,2025-09-20 13:34:45.892398
853,Rivera-Miller,Enterprise,AUTO,79351.01304208061,Prepaid,2025-03-26,ACTIVE,"51 Flores Upper
Nobleland, WA, 2684","Unit 64 48 Watson Rotary
Andrewsfort, SA, 2625",huffscott@example.org,+61-8-9082-1352,Marilyn Wong,2024-04-07 19:04:36.671119,2025-04-01 20:09:12.736628,2025-09-19 22:11:16.861467
854,Powers PLC,SME,TECH,78814.32838484392,Net 15,2025-09-13,ACTIVE,"96 Luna Beach
East Michael, WA, 2948","9 Jessica Gardens
Port Alyssa, WA, 2946",cbauer@example.net,02 1118 9098,John Cooper,2024-11-20 13:37:04.126998,2025-01-30 21:09:21.854464,2025-09-20 01:06:09.674187
855,"Cobb, Thompson and Gibson",Individual,HEALTH,348907.30247379217,Prepaid,2024-10-26,ACTIVE,"1 Allen Link
North Michael, SA, 2939","078/6 House Wade
Jessehaven, NSW, 2958",brianoliver@example.net,02.8799.3330,Michelle Sanders,2024-05-06 15:55:40.892320,2025-02-26 15:15:30.691369,2025-09-19 22:39:41.222866
856,Mack LLC,Individual,TECH,354836.6335709696,COD,2025-07-06,ACTIVE,"2 Miller Right Of Way
Johnathanchester, QLD, 8567","8/9 Brooks Circlet
West Linda, VIC, 2911",phoffman@example.net,+61 413 891 986,Logan Robinson,2025-03-10 01:37:00.739042,2025-01-24 08:33:58.237249,2025-09-20 07:40:21.014871
857,Chang PLC,SME,F&B,12595.740309990364,Prepaid,2023-11-09,ACTIVE,"715 Stephen Stairs
Jacobstad, TAS, 2965","237/002 Oneill Slope
Leeland, WA, 2967",jonathanhansen@example.org,2082 8968,Bruce Ward,2025-06-26 18:34:06.896300,2025-08-26 04:44:00.567586,2025-09-20 07:53:14.280573
858,Neal LLC,Enterprise,MFG,49015.40231759439,COD,2024-02-18,ACTIVE,"Level 4 789 Bryant Tollway
West Theresa, NSW, 2107","Unit 20 3 Jones Tarn
East Keithchester, SA, 2597",kleinmatthew@example.org,+61-418-143-358,Amber Obrien,2024-04-17 05:53:13.991929,2024-10-16 19:27:32.017746,2025-09-19 21:28:06.654940
859,Dominguez PLC,SME,MFG,208693.6037281255,Net 15,2023-12-17,ACTIVE,"09 Simpson Bridge
West Kennethville, WA, 2977","Flat 03 75 Paul Wynd
West Jenna, SA, 2111",montoyachristopher@example.net,+61-3-8358-8058,Ashley Weber,2024-10-31 02:47:45.803360,2025-07-06 22:51:21.299227,2025-09-20 04:58:14.122915
860,"Rice, Miller and Ramsey",Individual,RETAIL,321517.58621507033,COD,2024-06-07,ACTIVE,"Flat 04 6 Webb Quays
Scottview, NT, 2602","037 Christine Chase
Robertmouth, ACT, 9773",anamoore@example.net,0477 968 076,Catherine Luna,2022-11-27 20:09:27.275342,2025-07-15 02:27:25.141811,2025-09-20 16:52:38.282768
861,"Mitchell, Lynch and Stewart",SME,TECH,237938.7137099913,Net 15,2025-01-30,ACTIVE,"0/4 Harrison Circus
East Waynemouth, ACT, 2683","1 Pham Corso
Reedburgh, WA, 2936",hicksjennifer@example.net,0479-024-464,Timothy Reynolds,2025-01-01 06:21:23.761835,2025-09-19 15:55:36.273726,2025-09-20 14:12:21.022572
862,Ho-Mendez,Individual,RETAIL,15382.797673732959,Prepaid,2025-09-14,ACTIVE,"0/4 Walker Villas
St. Johnport, VIC, 2608","069 Ruiz Boulevard
St. Brianhaven, QLD, 2625",alexander39@example.net,(03) 3598 6484,Bradley Smith,2023-03-22 04:00:43.160657,2025-03-11 17:40:59.015083,2025-09-20 01:38:03.390634
863,Vasquez-White,SME,RETAIL,125860.39875860623,COD,2024-11-27,ACTIVE,"Apt. 304 817 Weber Upper
New Richard, NT, 2927","Flat 80 10 Hartman Parkway
North Victortown, NSW, 1222",amanda55@example.org,9270 2907,Susan Johnson,2024-01-14 22:11:56.174551,2025-07-23 07:00:06.596068,2025-09-20 15:45:42.255734
864,Smith Inc,Enterprise,TECH,335427.8949690357,Prepaid,2024-11-04,ACTIVE,"Flat 13 186 Sanchez Extension
New Sandrafurt, TAS, 2581","6 Morgan Round
Lake Codyton, NSW, 2381",benjamin81@example.com,(07)22489801,Michael Brown,2023-11-22 09:36:30.568183,2025-08-04 22:12:52.143134,2025-09-20 06:14:30.344786
865,"Charles, Marsh and Duarte",Enterprise,MFG,392550.4374811465,Net 30,2025-02-09,ACTIVE,"917/034 Rebecca Part
Jamesberg, TAS, 2987","91 Krista Pass
Gilbertfort, NSW, 2114",cohenjoseph@example.org,(08)-6898-3639,Carol Pineda,2023-08-07 10:18:25.805529,2024-12-20 06:09:08.466500,2025-09-20 10:55:21.422555
866,"Shaffer, Lewis and Davidson",Individual,HEALTH,349089.474034909,COD,2023-09-20,ACTIVE,"5 Norman Glade
West Jamieland, TAS, 2711","632 Julia Intersection
Port Jonathanberg, TAS, 3616",vcosta@example.com,59658668,Glenn Chambers,2024-04-20 06:25:05.257801,2025-04-17 03:13:43.948380,2025-09-20 07:25:11.557483
867,Parker PLC,Individual,F&B,230850.06378544605,Net 15,2023-06-25,ACTIVE,"2 Nicholas Pocket
South Jillianshire, QLD, 2205","170 Lisa Fairway
Kristinfurt, TAS, 2940",emartin@example.net,40348454,John Ward,2025-04-28 19:18:54.855319,2025-04-16 06:01:47.561382,2025-09-20 00:44:17.745678
868,Jennings LLC,SME,AUTO,228654.37257468613,Net 15,2025-01-07,ACTIVE,"442 Mueller Outlook
Lake Lisa, SA, 2625","Suite 182 48 Mark Path
Christinemouth, ACT, 2644",rhowe@example.com,(03).6793.2633,Jamie Boyd,2024-02-24 10:07:42.174540,2025-05-30 14:19:41.639985,2025-09-19 22:32:33.416164
869,Collier and Sons,Enterprise,RETAIL,221016.83738171455,COD,2024-06-04,ACTIVE,"615 Nelson Corso
Connerland, SA, 2955","Suite 633 23 Donna Run
Karlmouth, WA, 2619",kylemeyers@example.org,(07) 7081 1759,David Swanson,2023-10-15 10:10:28.455202,2024-09-21 12:09:28.946980,2025-09-20 13:56:10.197559
870,"Mendoza, Wells and Johnson",Enterprise,RETAIL,265172.8405682451,Net 30,2023-09-25,ACTIVE,"826/2 Brown Circlet
Melissashire, SA, 2123","206 Hannah Round
North Joe, VIC, 2616",joseph56@example.com,+61 8 1446 6584,Kimberly Wilson,2025-03-15 02:33:44.189205,2025-08-13 00:30:31.560623,2025-09-20 02:32:40.118584
871,Mcclain-Herrera,Individual,F&B,335086.6887571408,Net 15,2023-03-09,ACTIVE,"85 Margaret Quadrangle
South Stacymouth, NT, 3805","Level 8 287 Victor Dale
North Samanthaport, VIC, 2680",fletchermichele@example.net,0408.957.107,Christopher Lee,2025-08-08 15:28:20.987321,2025-09-10 05:37:34.905595,2025-09-20 02:01:34.686548
872,Reilly-Brown,SME,F&B,110343.92379245487,Net 30,2025-01-26,ACTIVE,"078/973 Green Gap
Lake Henry, WA, 2920","76/960 Stacey Towers
Doughertyport, NSW, 0904",pcooper@example.org,6114-0223,Meghan Smith,2025-03-01 18:48:10.572616,2025-08-28 08:09:51.349240,2025-09-20 08:03:35.113441
873,"Stewart, Herrera and Clark",Enterprise,TECH,7330.9395231817725,Net 15,2024-05-31,ACTIVE,"Level 4 96 Bauer Expressway
New Ronaldton, ACT, 2600","49 Hancock Grange
Jessicachester, TAS, 2907",phillipspaul@example.org,+61-459-606-585,Crystal Gonzalez,2025-03-23 21:51:26.550840,2024-11-04 15:06:50.758971,2025-09-20 09:44:57.202676
874,Jones-Hernandez,SME,HEALTH,170923.40359899792,COD,2025-02-12,ACTIVE,"48 Martinez Upper
Diazstad, QLD, 2920","7 Melvin Fire Track
St. Wayne, QLD, 0928",amymorris@example.com,(03)29509443,Melanie Roberson,2023-05-31 05:41:06.036868,2024-11-12 07:41:55.940885,2025-09-20 12:54:07.161862
875,Sims-Kirby,SME,HEALTH,77258.85318352656,Prepaid,2023-09-26,ACTIVE,"5 Delgado Laneway
East Donaldtown, SA, 2072","276 Yu Fire Track
Davidport, SA, 2604",lauren12@example.net,+61-2-4884-8618,Paul Johnson,2025-08-13 20:01:40.550602,2025-05-26 06:35:54.171497,2025-09-20 18:12:44.282553
876,"Wilson, Patton and Parker",Individual,TECH,378919.76294271,Net 15,2023-11-20,ACTIVE,"396/160 Donald Run
Taylormouth, NT, 2992","Apt. 300 143 Perry Villas
Michaelborough, NT, 2672",donaldsolomon@example.net,74575768,Arthur Medina,2024-08-07 10:37:27.284798,2025-03-04 22:22:45.375971,2025-09-19 23:46:18.627551
877,Gutierrez-Crawford,Enterprise,F&B,155322.42517684834,Prepaid,2024-11-05,ACTIVE,"7 Harris Tarn
Ayalaborough, NT, 2970","335/68 Valerie Way
Cabrerafort, TAS, 2939",anita31@example.org,08 3690 0897,Alexandria Cross,2025-01-05 06:57:50.956809,2025-05-18 08:58:50.180519,2025-09-20 06:48:27.438667
878,Robinson-Turner,Enterprise,MFG,290165.3421789223,COD,2024-01-28,ACTIVE,"Unit 98 4 Pace Part
Ericbury, VIC, 2479","980 James Service Way
Fowlerland, NSW, 2977",moyernancy@example.org,0236590774,Shawn Fernandez,2025-07-19 20:17:06.951475,2025-05-18 14:52:01.943467,2025-09-20 08:46:08.852292
879,Gentry Group,SME,AUTO,66499.71575898015,Net 30,2025-01-27,ACTIVE,"Level 5 95 Cameron Turn
West Shaneborough, NSW, 2920","411 Michael Walkway
Port Maryborough, NSW, 2963",spencerabigail@example.net,+61-8-4334-0970,Jeffery Lopez,2023-09-08 09:04:31.446626,2024-11-16 13:25:56.941114,2025-09-20 13:21:01.660436
880,"Moore, Peterson and Webb",SME,HEALTH,68108.35528159507,Net 30,2025-02-11,ACTIVE,"18 David Court
Rachelburgh, QLD, 7362","1 Michael Pass
Morganshire, NSW, 2983",andrewknight@example.org,(07).5013.3343,Michael Klein,2025-06-20 07:28:34.809341,2025-07-15 03:09:13.740318,2025-09-20 00:11:28.175004
881,Thomas-Wiggins,Enterprise,TECH,323698.88007247046,Net 30,2023-08-26,ACTIVE,"Flat 76 04 Joshua Line
Elizabethville, NSW, 2648","Apt. 579 151 Diana Ronde
North Anthonyshire, SA, 2923",edwardwilliams@example.net,7274.9631,Steven Davenport,2022-10-21 22:40:49.419909,2025-05-31 20:32:49.901523,2025-09-20 03:38:10.055372
882,"Haney, Harris and Johnson",Enterprise,MFG,179260.1349580953,COD,2025-07-14,ACTIVE,"1 Tammie Highway
West Jasmineberg, NT, 2174","773 Karen Strip
Rogersshire, SA, 2637",natalie76@example.com,0485 340 261,Joan Stafford,2022-10-21 05:53:17.468202,2025-03-31 09:42:13.810384,2025-09-20 08:04:26.826745
883,Smith Inc,SME,TECH,352264.8648418514,COD,2025-04-24,ACTIVE,"Suite 827 77 White Row
Lake Holly, QLD, 2687","0 Patrick Dell
Port Lisa, VIC, 2681",zwilliams@example.net,+61.401.585.263,Steve Peck,2025-04-28 09:49:41.288966,2025-09-11 04:38:02.135389,2025-09-20 13:31:45.996849
884,Cook Inc,Enterprise,HEALTH,260783.39412453718,Net 15,2024-07-02,ACTIVE,"7 Cathy Walkway
East Mallory, TAS, 2619","Unit 10 53 Riddle Foreshore
New Melissaburgh, VIC, 2922",mharrell@example.net,03-1078-5778,Sharon Friedman DDS,2022-11-15 17:04:53.770681,2025-04-30 11:36:32.620599,2025-09-19 23:47:49.209805
885,"Edwards, Lane and Collins",SME,HEALTH,363808.14439773594,Net 15,2025-01-06,ACTIVE,"607 Sherman Bridge
Jamesview, VIC, 5653","46 Juan Dell
East Robert, SA, 2628",angelagray@example.com,0446-205-420,Ryan White,2024-06-12 23:34:49.179748,2025-03-12 15:14:36.722758,2025-09-20 07:37:12.426052
886,Mitchell PLC,Individual,TECH,154974.69985599522,COD,2023-09-06,ACTIVE,"57 Daniel Arcade
Hunterside, QLD, 2387","Apt. 584 7 Sanchez Riviera
Tracymouth, NT, 3972",rroberts@example.org,1866.8272,Timothy Hill,2025-02-08 10:37:16.186917,2024-10-12 04:00:16.795472,2025-09-20 06:52:32.889848
887,Nelson and Sons,Individual,AUTO,314395.7797072663,Prepaid,2024-01-16,ACTIVE,"9 Williams Row
South Stuart, QLD, 2529","9/9 Jacob Front
Michaelport, ACT, 2821",georgevanessa@example.com,+61 3 4018 8149,Amy Kidd,2025-06-27 21:23:33.427731,2024-11-25 15:29:01.653039,2025-09-19 21:30:28.397597
888,"Castro, Garcia and Daniels",Enterprise,TECH,246757.17956427083,COD,2022-10-06,ACTIVE,"14 Williams Walk
St. Elizabeth, TAS, 7082","499 Wilson Vista
Griffinmouth, SA, 2973",swalker@example.com,+61.8.4181.8271,Manuel Shelton,2025-08-16 07:06:11.206405,2025-05-25 02:41:51.671970,2025-09-20 09:00:35.941807
889,"Brock, Andrews and Jackson",Enterprise,TECH,21764.697167711252,Net 30,2023-07-14,ACTIVE,"907 Gerald Ridgeway
Millerburgh, NSW, 8945","9/6 Mahoney Vale
Wheelerborough, QLD, 5530",qlopez@example.net,+61-451-319-482,Richard Weiss,2024-02-24 04:31:34.890691,2025-02-25 23:53:24.867147,2025-09-20 04:01:21.705330
890,"Wallace, Anderson and Ruiz",SME,MFG,282009.02814798575,Net 30,2025-05-24,ACTIVE,"5 Barton Concourse
South Charles, TAS, 0898","5 Dunlap Roadside
Michelleburgh, TAS, 2993",brittany12@example.org,0482-763-439,Desiree King,2023-12-13 21:18:37.162930,2024-10-11 16:32:05.477441,2025-09-20 05:21:50.171449
891,Miller Group,SME,MFG,320853.0321988507,Net 15,2023-01-14,ACTIVE,"Flat 75 90 Gary Amble
Port Michelleport, NSW, 2905","Unit 12 24 Schmidt Pocket
East Jeffreyville, NSW, 2375",michaelrangel@example.org,(08) 3571 8868,Thomas Macias,2024-09-15 14:06:40.885140,2025-01-27 03:36:40.908658,2025-09-20 03:05:36.907660
892,"Soto, Vaughn and Griffin",SME,HEALTH,317963.2099720767,COD,2024-07-04,ACTIVE,"4 Stacey Arcade
St. Williamside, VIC, 2920","Unit 35 3 Thomas Gap
East Matthew, TAS, 2609",martinjeffrey@example.net,07.4737.4571,Jennifer Walls,2024-02-18 11:27:51.574579,2024-10-12 20:54:50.150211,2025-09-20 08:18:37.922801
893,Marquez Ltd,Enterprise,HEALTH,216015.22685195983,Prepaid,2023-09-19,ACTIVE,"585/959 Kevin Bend
Christinemouth, NT, 2696","Unit 87 7 Stephen Bridge
Lake Stephanie, QLD, 2968",ryangreen@example.com,(08)-2747-9319,Shannon Frost,2024-04-11 00:56:51.396847,2025-07-26 18:12:30.378686,2025-09-20 13:33:04.012207
894,Bradley-Davis,SME,AUTO,140451.42101705726,Prepaid,2022-12-15,ACTIVE,"27/865 Amber Colonnade
Katieberg, ACT, 2933","48 Mark Crescent
Lewischester, SA, 2663",stevensimmons@example.net,0407-123-367,Jill Moore,2022-11-21 12:57:02.257697,2024-11-01 09:57:44.991403,2025-09-20 10:51:13.911192
895,Bryant Ltd,Enterprise,TECH,229615.57370532796,Net 15,2024-10-24,ACTIVE,"Apt. 462 764 Sarah Ronde
New Daniel, VIC, 2614","Flat 20 9 Sarah Mew
Grantberg, WA, 2915",ruth44@example.org,0412 155 423,Ryan Jackson,2023-04-27 00:38:03.569305,2025-06-23 05:01:11.474288,2025-09-19 22:05:18.695237
